id,Posted_date,Job Title from List,Job Title,Company,Company Logo URL,Country,Location,Skills,Salary Info,Source
1,12/06/2024,AI engineer,AI Developer Training and Internship Program,Learning AI Redesign,https://media.licdn.com/dms/image/v2/D4D0BAQFSSEV9TRz0dA/company-logo_100_100/company-logo_100_100/0/1723119317779/refonte_learning_ai_logo?e=1741824000&v=beta&t=AMt4_-aW4TRf6Z1I5WaMjjM7AIqVFs_EwDjuBcRT1ps,germany,European Union,"Analytical Skills, Computer Engineering, Computer Vision, Convolutional Neural Networks (CNN), Image Processing, Model Training, Neural Networks, Optimization, Pattern Recognition,  Visual Solutions",NA,linkedin.com
2,12/04/2024,AI engineer,AI Cloud Engineer,SYNLAB International,https://media.licdn.com/dms/image/v2/C4D0BAQFpKUXUGapEqQ/company-logo_100_100/company-logo_100_100/0/1630556692028/synlab_international_logo?e=1741824000&v=beta&t=NBkMfo1kYAfCjOBV-r5g1xKti9fvsqh6ldqgKFP-Bo8,germany,"Munich, Bavaria, Germany","Artificial Intelligence (AI), Azure SQL, Continuous Integration  Continuous Delivery (CI/CD), Google Cloud Platform (GCP), Kubernetes, Machine Learning, Microsoft Azure Machine Learning, PyTorch, Python (Programming Language),  TensorFlow",NA,linkedin.com
3,11/15/2024,AI engineer,AI Engineer (Intern),Enzo,https://media.licdn.com/dms/image/v2/C4E0BAQHbRC92V2coug/company-logo_100_100/company-logo_100_100/0/1651228407601/heyenzo_logo?e=1741824000&v=beta&t=YE5EOrWHfnNlkVl1JfR1iU5atpGK2FMBbED3hh3a0jw,germany,"Heidelberg, Baden-Württemberg, Germany","Analytical Skills, Artificial Intelligence (AI), Data Mining, Data Science, Deep Learning, Machine Learning, Natural Language Processing (NLP), Pattern Recognition, Programming,  Python (Programming Language)",NA,linkedin.com
4,12/04/2024,AI engineer,AI/ML Engineer - Biomedical AI (m/f/d),GSK,https://media.licdn.com/dms/image/v2/C4E0BAQE52m4AbEhxCw/company-logo_100_100/company-logo_100_100/0/1663675238924/glaxosmithkline_logo?e=1741824000&v=beta&t=K7U66T23pZhoUHlnpiUtPlX1LIGI1GKJbsRZYTKHb4s,germany,"Heidelberg, Baden-Württemberg, Germany","Artificial Intelligence (AI), Computer Science, Computer Vision, Data Science, Deep Learning, Machine Learning, Pattern Recognition, Programming, Python (Programming Language),  TensorFlow",NA,linkedin.com
5,02/10/2024,AI engineer,ML / AI Engineer Intern (m/f/d),Touch,https://media.licdn.com/dms/image/v2/C4D0BAQHnRH22MTYC6g/company-logo_100_100/company-logo_100_100/0/1634156427987/tactotechnology_logo?e=1741824000&v=beta&t=z5yXt5vudSYnHfqQl8MdpHKBdGVy7Zc2IeGOxqSWvH4,germany,"Munich, Bavaria, Germany","Artificial Intelligence (AI), Bread, Data Science, Linux, Machine Learning, Pattern Recognition, Python (Programming Language), Scikit-Learn, Troubleshooting,  Workflow Optimization",NA,linkedin.com
6,12/05/2024,AI engineer,Artificial Intelligence Engineer,micro1,https://media.licdn.com/dms/image/v2/D560BAQErvsAhczMHGg/company-logo_100_100/company-logo_100_100/0/1664399464247/micro1_logo?e=1741824000&v=beta&t=BGUDLskoCdte7NW66k_yN76POhpcGLfyDWoM24yGjho,germany,EMEA,"Algorithms, Artificial Intelligence (AI), Computer Vision, Data Science, Deep Learning, Machine Learning, Machine Learning Algorithms, Natural Language Processing (NLP), Pattern Recognition,  TensorFlow",NA,linkedin.com
7,11/29/2024,AI engineer,Intern Embedded AI & Ml Engineer for Intelligent Interactive Systems (f/m/x),BMW Group,https://media.licdn.com/dms/image/v2/D4D0BAQG-ty2ieqUafw/company-logo_100_100/company-logo_100_100/0/1719814324897/bmw_group_logo?e=1741824000&v=beta&t=12u2qrUJooG0RJX4EajX58n5nCuSZ3ciimbIxkFFK5c,germany,"Munich, Bavaria, Germany","Artificial Intelligence (AI), C++, Control Engineering, Data Mining, Data Science, Machine Learning, Pattern Recognition, Python (Programming Language), Scripting,  Signal Processing",NA,linkedin.com
8,12/05/2024,AI engineer,Trainee AI Engineer (m/w/d) - 12 Monate,taod Consulting GmbH,https://media.licdn.com/dms/image/v2/C560BAQGkkAYclzU9VA/company-logo_100_100/company-logo_100_100/0/1645438402576/taod_consulting_gmbh_logo?e=1741824000&v=beta&t=RQp8vb2V6XkaX1HVlsmKOr7Y6kdA_z7YsUy3gvX1mgI,germany,"Cologne, North Rhine-Westphalia, Germany","Artificial Intelligence (AI), Computer Science, Computer Vision, Data Science, Deep Learning, Machine Learning, Natural Language Processing (NLP), Programming, Python (Programming Language),  Statistics",NA,linkedin.com
9,11/15/2024,AI engineer,AI Engineer for AI Startup,Rhesis AI,https://media.licdn.com/dms/image/v2/D4D0BAQEimU6MxmbdoQ/company-logo_100_100/company-logo_100_100/0/1728495530560/rhesis_ai_logo?e=1741824000&v=beta&t=0BRMebzv4sarddWxKXiBni-Xo4rl2FmVcb-6VSWzlQU,germany,"Potsdam, Brandenburg, Germany","Artificial Intelligence (AI), Data Science, Deep Learning, Machine Learning, Natural Language Processing (NLP), Pattern Recognition, Python (Programming Language), Software Development, Systems Design,  Test Automation",NA,linkedin.com
10,11/29/2024,AI engineer,AI Inference Engineer - Large Language Models (f/m/d),Aleph Alpha,https://media.licdn.com/dms/image/v2/C4E0BAQFLPsivF5akyw/company-logo_100_100/company-logo_100_100/0/1661777031414/aleph_alpha_logo?e=1741824000&v=beta&t=WL2_G99nkAfLBd-sKKH_grAOTE728-3N8d9PpoP0qYs,germany,"Berlin, Berlin, Germany","Artificial Intelligence (AI), Computer Science, Computer Vision, Data Science, Deep Learning, Large Language Models (LLM), Machine Learning, Pattern Recognition, Python (Programming Language),  Systems Design",NA,linkedin.com
11,12/04/2024,AI engineer,AI/ LLM Test Engineer,Hyqoo,https://media.licdn.com/dms/image/v2/C4E0BAQFLznwNHr5srA/company-logo_100_100/company-logo_100_100/0/1649855301268/cliksource_logo?e=1741824000&v=beta&t=DYLN-1iuoAhKdFG13g1QCv0lCapNd3D8VcUQEHl2j9A,germany,European Union,"Appium, Artificial Intelligence (AI), Automated Software Testing, F1, Google Cloud Platform (GCP), Large Language Models (LLM), Microsoft Azure, Neuro-Linguistic Programming (NLP), Quality Assurance, Selenium, Software Testing, Test Strategy,  pytest",NA,linkedin.com
12,11/15/2024,AI engineer,"Werkstudent als AI Engineer (m/w/d) im Innovation Lab, Frankfurt am Main",ponturo consulting AG,https://media.licdn.com/dms/image/v2/C4D0BAQH-Q86RnIDBXg/company-logo_100_100/company-logo_100_100/0/1630508315009/ponturo_consulting_ag_logo?e=1741824000&v=beta&t=aTnR1Th6sKw6-O_TpuQVjxAT244s2YHAgY-mIsSqOos,germany,"Frankfurt, Hesse, Germany","Artificial Intelligence (AI), Computer Science, Daily Operations, Data Science, Deep Learning, Java, Machine Learning, Programming Languages, Python (Programming Language),  Self-employment",NA,linkedin.com
13,11/15/2024,AI engineer,"Werkstudent als AI Engineer (m/w/d) im Innovation Lab, Frankfurt am Main",ponturo consulting AG,https://media.licdn.com/dms/image/v2/C4D0BAQH-Q86RnIDBXg/company-logo_100_100/company-logo_100_100/0/1630508315009/ponturo_consulting_ag_logo?e=1741824000&v=beta&t=aTnR1Th6sKw6-O_TpuQVjxAT244s2YHAgY-mIsSqOos,germany,"Frankfurt, Hesse, Germany","Artificial Intelligence (AI), Computer Science, Daily Operations, Data Science, Deep Learning, Java, Machine Learning, Programming Languages, Python (Programming Language),  Self-employment",NA,linkedin.com
14,12/03/2024,AI engineer,Junior AI Platform Engineer or Working Student (all genders),JAAI | JUST ADD AI GmbH,https://media.licdn.com/dms/image/v2/D4E0BAQF6rB8lJS6MTA/company-logo_100_100/company-logo_100_100/0/1684221929497/justaddai_logo?e=1741824000&v=beta&t=QAxKq9Qn8dFjiw7qGp11SyMtgCmVkQwjA5wvzzYZbnw,germany,"Bremen, Bremen, Germany","Amazon Web Services (AWS), Artificial Intelligence (AI), Bash, Cloud Computing, Docker Products, Google Cloud Platform (GCP), Kubernetes, Linux, Python (Programming Language),  Software Development",NA,linkedin.com
15,12/03/2024,AI engineer,Junior AI Platform Engineer or Working Student (all genders),JAAI | JUST ADD AI GmbH,https://media.licdn.com/dms/image/v2/D4E0BAQF6rB8lJS6MTA/company-logo_100_100/company-logo_100_100/0/1684221929497/justaddai_logo?e=1741824000&v=beta&t=QAxKq9Qn8dFjiw7qGp11SyMtgCmVkQwjA5wvzzYZbnw,germany,"Bremen, Bremen, Germany","Amazon Web Services (AWS), Artificial Intelligence (AI), Bash, Cloud Computing, Docker Products, Google Cloud Platform (GCP), Kubernetes, Linux, Python (Programming Language),  Software Development",NA,linkedin.com
16,12/04/2024,AI engineer,AI-Engineers Computer Vision with focus on detection of very small moving objects all levels (m/w/d),Autonomous Teaming Solutions,https://media.licdn.com/dms/image/v2/D4E0BAQF_4B-OzQebng/company-logo_100_100/company-logo_100_100/0/1720165477225/autonomous_teaming_logo?e=1741824000&v=beta&t=IDiq4k6nAQ2N06WYWU4DDn-Ka-9jlG63EvS1O9Warkw,germany,"Munich, Bavaria, Germany","Algorithms, Artificial Intelligence (AI), Attention to Detail, Computer Science, Computer Vision, Creative Problem Solving, Data Science, Machine Learning, Physics,  Python (Programming Language)",NA,linkedin.com
17,11/22/2024,AI engineer,AI Engineer,JeroTec Digital Recruitment,https://media.licdn.com/dms/image/v2/C4E0BAQEmgma3bpEuPQ/company-logo_100_100-alternative/company-logo_100_100-alternative/0/1630641738829/jerotec_digital_recruitment_logo?e=1741824000&v=beta&t=3mOylnrtu6lwtENNb_N577fY6X1qvsoEgcKBYa7zdm0,germany,European Union,"Artificial Intelligence (AI), Data Science, Machine Learning Algorithms, Python (Programming Language),  TensorFlow",NA,linkedin.com
18,11/29/2024,AI engineer,AI Software Engineer,Libra,https://media.licdn.com/dms/image/v2/C4D0BAQEbd5aIg8kYFw/company-logo_100_100/company-logo_100_100/0/1630511321065/libra_2_logo?e=1741824000&v=beta&t=tPA47R8fLdSd27JO1JnLfhtyNVlwwAvCuFxaAVSjM24,germany,"Berlin, Berlin, Germany","Artificial Intelligence (AI), Communication, Computer Vision, Data Science, Deep Learning, English, Large Language Models (LLM), Machine Learning, Problem Solving,  Written Communication",NA,linkedin.com
19,11/15/2024,AI engineer,Founding AI Engineer (gn),Hammer Robotics,https://media.licdn.com/dms/image/v2/D4E0BAQElDJZgTJjVkA/company-logo_100_100/company-logo_100_100/0/1719069412738/hammer_robotics_logo?e=1741824000&v=beta&t=m27cFWnELV-WHdXokGUt8Izy3_xSTtTKA2fPcqiDsf8,germany,Greater Munich Metropolitan Area,Machine Learning  Robotics,NA,linkedin.com
20,12/04/2024,AI engineer,Machine Learning Engineer,Notchup,https://media.licdn.com/dms/image/v2/D4D0BAQEBNFExj1osqQ/company-logo_100_100/company-logo_100_100/0/1719257410007/codemonk_ai_logo?e=1741824000&v=beta&t=N91-unRkazW0V65_Dh9eyEgeSkHbaqH7URGt2b6UDfQ,germany,European Union,"NumPy, Pas (Software), PyTorch, Python (Programming Language), R (Programming Language),  TensorFlow",NA,linkedin.com
21,09/07/2024,AI engineer,"AI Engineer, 1765",Hannover Re,https://media.licdn.com/dms/image/v2/D4E0BAQErJTuo0JiYjA/company-logo_100_100/company-logo_100_100/0/1722408907252/hannover_re_logo?e=1741824000&v=beta&t=naJXBgJmXJpTkDJO1Kk7p4RSAFDyGsVs-squEV2pVfA,germany,"Hannover, Lower Saxony, Germany","Amazon Web Services (AWS), Artificial Intelligence (AI), Data Mining, Data Science, English, Machine Learning, Natural Language Processing (NLP), Pattern Recognition, Presentations,  Python (Programming Language)",NA,linkedin.com
22,11/22/2024,AI engineer,Generative AI (Junior) Engineer,NEC Laboratories Europe,https://media.licdn.com/dms/image/v2/C4E0BAQGDhUy-enEi7g/company-logo_100_100/company-logo_100_100/0/1658309576413/nec_laboratories_europe_gmbh_logo?e=1741824000&v=beta&t=_gKs4kDBBf5VJQEYigWMwm0zFETWLhKTJ-kzjdx94mo,germany,"Heidelberg, Baden-Württemberg, Germany","JavaScript, Machine Learning, Project Engineering,  Python (Programming Language)",NA,linkedin.com
23,12/04/2024,AI engineer,Engineer AI (m/w/d),InterJob® GmbH,https://media.licdn.com/dms/image/v2/C4E0BAQGURz-H4rm06Q/company-logo_100_100/company-logo_100_100/0/1630577681193/interjob_gmbh_logo?e=1741824000&v=beta&t=h5Yahsz08R77TA2vB25lKHj3UVQO5eSq8Squ5_WCmVY,germany,Germany,"Artificial Intelligence (AI), Azure Databricks, BERT (Language Model), Data Engineering, Machine Learning, Mathematics, Ops, PyTorch, Python (Programming Language), Scikit-Learn,  TensorFlow",NA,linkedin.com
24,11/15/2024,AI engineer,AI/ML & Data Platform Engineer,Nokia,https://media.licdn.com/dms/image/v2/C4E0BAQGL8hpduEqGKQ/company-logo_100_100/company-logo_100_100/0/1677420439270/nokia_logo?e=1741824000&v=beta&t=b_mVtm3D4F1TIbGSsbX8fn0jmRFcfcMIth21YDcTWRc,germany,"Munich, Bavaria, Germany","Artificial Intelligence (AI), Back-End Web Development, Cloud Computing, Computer Science, Java, Machine Learning, Python (Programming Language), Representational State Transfer (REST), Server Side,  Software Development",NA,linkedin.com
25,11/08/2024,AI engineer,(Gen)AI Engineer (f/m/x),Carl Zeiss IQS Software R&D Center,https://media.licdn.com/dms/image/v2/D4D0BAQHOkyZbmcz1Ug/company-logo_100_100/company-logo_100_100/0/1706780442399/rndmetrology_logo?e=1741824000&v=beta&t=KuGnlQpDwe9huGQfHSTro4mB9wxWQ4vlBcuAWf-5THY,germany,"Berlin, Berlin, Germany","Algorithms, Artificial Intelligence (AI), Data Science, Large Language Models (LLM), Machine Learning, Natural Language Processing (NLP), Python (Programming Language), Software Development, Technical Documentation,  Technical Leadership",NA,linkedin.com
26,11/06/2024,AI engineer,We are looking for a Junior AI Compiler Engineer to revolutionize AI at the edge.,roofline,https://media.licdn.com/dms/image/v2/D4E0BAQEHDtiuo0p_yw/company-logo_100_100/company-logo_100_100/0/1718169166275/rooflineai_logo?e=1741824000&v=beta&t=4KkAxPjyW0ZH2Kmm25ZWI-M6gGva9_5pus7MuXXU4gk,germany,"Cologne, North Rhine-Westphalia, Germany","Back-End Web Development, C++, Computer Science, Data Structures, HTML, HTML5, JavaScript, Object-Oriented Programming (OOP), Python (Programming Language),  Software Development",NA,linkedin.com
27,11/29/2024,AI engineer,Artificial Intelligence Engineer,TDA,https://media.licdn.com/dms/image/v2/D4E0BAQHd_aMtNcQCyg/company-logo_100_100/company-logo_100_100/0/1685008428206/tda_creative_logo?e=1741824000&v=beta&t=NHtmJ5Yp--4OaWtEVEqYdqtR7s5bVibh5O_14EvQ1z0,germany,European Union,"AI Agents, Back-End Web Development, Databases, Rust (Programming Language), Software Development,  Team Leadership",NA,linkedin.com
28,11/08/2024,AI engineer,(Gen)AI Engineer (f/m/x),Carl Zeiss IQS Software R&D Center,https://media.licdn.com/dms/image/v2/D4D0BAQHOkyZbmcz1Ug/company-logo_100_100/company-logo_100_100/0/1706780442399/rndmetrology_logo?e=1741824000&v=beta&t=KuGnlQpDwe9huGQfHSTro4mB9wxWQ4vlBcuAWf-5THY,germany,"Munich, Bavaria, Germany","Algorithms, Artificial Intelligence (AI), Data Science, Large Language Models (LLM), Machine Learning, Natural Language Processing (NLP), Python (Programming Language), Software Development, Technical Documentation,  Technical Leadership",NA,linkedin.com
29,12/06/2024,AI engineer,Machine Vision Engineer,micro1,https://media.licdn.com/dms/image/v2/D560BAQErvsAhczMHGg/company-logo_100_100/company-logo_100_100/0/1664399464247/micro1_logo?e=1741824000&v=beta&t=BGUDLskoCdte7NW66k_yN76POhpcGLfyDWoM24yGjho,germany,EMEA,"Artificial Intelligence (AI), Computer Science, Computer Vision, Deep Learning, Image Processing, Machine Vision, OpenCV, Programming, Robotics,  TensorFlow",NA,linkedin.com
30,11/29/2024,AI engineer,AI Engineer - Germany (Remote),Yeah! Global,https://media.licdn.com/dms/image/v2/D4D0BAQFK3Z0LC9uKaQ/company-logo_100_100/company-logo_100_100/0/1694645708614/yeah_global_logo?e=1741824000&v=beta&t=_hLjzo3WrbG-cnVL1bKs4WvOELTkzKsfDfJVV8nwuqQ,germany,"Berlin, Berlin, Germany","Artificial Intelligence (AI), Computer Science, Data Science, Deep Learning, Machine Learning, Pattern Recognition, Problem Solving, Python (Programming Language), Scikit-Learn,  Written Communication",NA,linkedin.com
31,11/15/2024,AI engineer,Senior AI Engineer,Oliver Bernard,https://media.licdn.com/dms/image/v2/D4E0BAQGWWcN6dIdUXA/company-logo_100_100/company-logo_100_100/0/1730212033840/oliverbernard_logo?e=1741824000&v=beta&t=mxr-D1e9F0a3a35DlbYibBXWf-qd8Id1ySkpBNwElQk,germany,European Economic Area,"Artificial Intelligence (AI), Chatbots, Datasets, Large Language Models (LLM), Machine Learning, Natural Language Processing (NLP), Open-Source Software, Prompt Engineering, PyTorch,  Python (Programming Language)",NA,linkedin.com
32,11/29/2024,AI engineer,AI Software Engineer,Libra,https://media.licdn.com/dms/image/v2/D4D0BAQFIXiWh6gT0eQ/company-logo_100_100/company-logo_100_100/0/1705331748759/libratechnology_logo?e=1741824000&v=beta&t=qqlNcC02afWIaxC9uqBnYIILgq9ZBMoK0qK7PKCJ7TY,germany,"Berlin, Germany","Artificial Intelligence (AI), Large Language Models (LLM), Natural Language Processing (NLP),  Python (Programming Language)",NA,linkedin.com
33,11/15/2024,AI engineer,AI Software Engineer (w/m/x),NEEW Ventures,https://media.licdn.com/dms/image/v2/C4E0BAQEKDXqObc0SoA/company-logo_100_100/company-logo_100_100/0/1636095813180/neew_ventures_logo?e=1741824000&v=beta&t=NyCnVa69Ucx0C4wm4mHwrma1vZbQyDc1eTsYjR34ME4,germany,"Berlin, Germany","Artificial Intelligence (AI), Computer Science, Computer Vision, Data Science, Deep Learning, Machine Learning, Problem Solving, Programming, Python (Programming Language),  Statistics",NA,linkedin.com
34,11/08/2024,AI engineer,(Gen)AI Engineer (f/m/x),Carl Zeiss IQS Software R&D Center,https://media.licdn.com/dms/image/v2/D4D0BAQHOkyZbmcz1Ug/company-logo_100_100/company-logo_100_100/0/1706780442399/rndmetrology_logo?e=1741824000&v=beta&t=KuGnlQpDwe9huGQfHSTro4mB9wxWQ4vlBcuAWf-5THY,germany,"Leipzig, Saxony, Germany","Algorithms, Artificial Intelligence (AI), Data Science, Large Language Models (LLM), Machine Learning, Natural Language Processing (NLP), Python (Programming Language), Software Development, Technical Documentation,  Technical Leadership",NA,linkedin.com
35,11/06/2024,AI engineer,AI Engineer / AI Developer (m/f/d) at a SaaS company from Würzburg (fully remote or on-site),Mainwebsolutions,https://media.licdn.com/dms/image/v2/C4E0BAQH6MyPofADNRQ/company-logo_100_100/company-logo_100_100/0/1630625264138/mainwebsolutions_logo?e=1741824000&v=beta&t=w4xQgkuwvRijlOpbHkpYXILZ0_VWfiR3IHTNQv4x6eU,germany,"Würzburg, Bavaria, Germany","Amazon Web Services (AWS), Artificial Intelligence (AI), Cloud Computing, Linux, Machine Learning, Microservices, Natural Language Processing (NLP), Pattern Recognition, Software as a Service (SaaS),  Speech Recognition",NA,linkedin.com
36,11/06/2024,AI engineer,AI Engineer / AI Developer (m/f/d) at a SaaS company from Würzburg (fully remote or on-site),Mainwebsolutions,https://media.licdn.com/dms/image/v2/C4E0BAQH6MyPofADNRQ/company-logo_100_100/company-logo_100_100/0/1630625264138/mainwebsolutions_logo?e=1741824000&v=beta&t=w4xQgkuwvRijlOpbHkpYXILZ0_VWfiR3IHTNQv4x6eU,germany,"Würzburg, Bavaria, Germany","Amazon Web Services (AWS), Artificial Intelligence (AI), Cloud Computing, Linux, Machine Learning, Microservices, Natural Language Processing (NLP), Pattern Recognition, Software as a Service (SaaS),  Speech Recognition",NA,linkedin.com
37,11/22/2024,AI engineer,AI Engineer with focus on NLP (m/f/d),HanseMerkur,https://media.licdn.com/dms/image/v2/C4E0BAQEADOKd2yYOiA/company-logo_100_100/company-logo_100_100/0/1673429312374/hansemerkur_logo?e=1741824000&v=beta&t=3q4jrqPtjUyOvL9CK65fbaOoZDb0M0H8U_OfFr_sWLM,germany,"Hamburg, Hamburg, Germany","Artificial Intelligence (AI), Computer Science, Computer Vision, Data Mining, Data Science, Machine Learning, Natural Language Processing (NLP), Neuro-Linguistic Programming (NLP), Pattern Recognition,  Python (Programming Language)",NA,linkedin.com
38,11/22/2024,AI engineer,AI Engineer with focus on NLP (m/f/d),HanseMerkur,https://media.licdn.com/dms/image/v2/C4E0BAQEADOKd2yYOiA/company-logo_100_100/company-logo_100_100/0/1673429312374/hansemerkur_logo?e=1741824000&v=beta&t=3q4jrqPtjUyOvL9CK65fbaOoZDb0M0H8U_OfFr_sWLM,germany,"Hamburg, Hamburg, Germany","Artificial Intelligence (AI), Computer Science, Computer Vision, Data Mining, Data Science, Machine Learning, Natural Language Processing (NLP), Neuro-Linguistic Programming (NLP), Pattern Recognition,  Python (Programming Language)",NA,linkedin.com
39,11/29/2024,AI engineer,AI Engineer / Data Scientist m|w|d,from North America,https://media.licdn.com/dms/image/v2/C560BAQF_t88e6XK7DA/company-logo_100_100/company-logo_100_100/0/1654033139694/abat_us_logo?e=1741824000&v=beta&t=dLf5uk3c3FrYscoTAR94u7raQl1mVtFYHasJUGwsuqc,germany,"Bremen, Bremen, Germany","Amazon Web Services (AWS), Artificial Intelligence (AI), Computer Science, Computer Vision, Data Science, Deep Learning, Machine Learning, Pattern Recognition, Python (Programming Language),  Statistics",NA,linkedin.com
40,11/08/2024,AI engineer,(Gen)AI Engineer (f/m/x),Carl Zeiss IQS Software R&D Center,https://media.licdn.com/dms/image/v2/D4D0BAQHOkyZbmcz1Ug/company-logo_100_100/company-logo_100_100/0/1706780442399/rndmetrology_logo?e=1741824000&v=beta&t=KuGnlQpDwe9huGQfHSTro4mB9wxWQ4vlBcuAWf-5THY,germany,"Dresden, Saxony, Germany","Algorithms, Artificial Intelligence (AI), Data Science, Large Language Models (LLM), Machine Learning, Natural Language Processing (NLP), Python (Programming Language), Software Development, Technical Documentation,  Technical Leadership",NA,linkedin.com
41,11/15/2024,AI engineer,Remote AI Model-training Engineer (Part-time or Full time Contract),Snaphyre,https://media.licdn.com/dms/image/v2/C4D0BAQHqWrUDrMU9gQ/company-logo_100_100/company-logo_100_100/0/1650449130403/snaphyre_logo?e=1741824000&v=beta&t=k2jNPLUMDgCw0p2gKMF2ysbsCRrFqF1WcnjJUfE4DTk,germany,Germany,"Artificial Intelligence (AI), Communication, Computer Science, Fashion, Photography, Problem Solving, Programming, Programming Languages, Python (Programming Language),  System Performance",NA,linkedin.com
42,12/05/2024,AI engineer,"Deep Learning Engineer (gn) @ Next-Gen Edge AI & Vision Solutions Venture, Berlin",FoodLabs,https://media.licdn.com/dms/image/v2/C4E0BAQEfZLnqzXU28w/company-logo_100_100/company-logo_100_100/0/1657892821302/food_labs_com_logo?e=1741824000&v=beta&t=OBs-GMvuI82vC4PzPjNN7kJ6CHVoSPdYmuMC8kcTydQ,germany,"Berlin, Germany","CI, Cloud Applications, Computer Vision, Deep Learning, Git, Machine Learning, Model Compression, PyTorch, Python (Programming Language),  SQL",NA,linkedin.com
43,11/22/2024,AI engineer,AI AGENT ENGINEER (m/f/d),OMNIPEAK.AI,https://media.licdn.com/dms/image/v2/D4D0BAQF6b56lak488A/company-logo_100_100/company-logo_100_100/0/1698164076200?e=1741824000&v=beta&t=LAbQ4jPS9JTulvKbbU2WoN14eNEMr5a8EUO2FTAekTk,germany,Germany,"Artificial Intelligence (AI), Business, Cloud Services, Creative Problem Solving, English, German, Negotiation, Problem Solving, Product Engineering,  Team Leadership",NA,linkedin.com
44,12/06/2024,AI engineer,Software Engineering Mastery Training and Internship Program,Redesign Technologies,https://media.licdn.com/dms/image/v2/D4E0BAQFuuDo0crpK3g/company-logo_100_100/company-logo_100_100/0/1710856463285/refonte_technologies_logo?e=1741824000&v=beta&t=VYmZqPUHOmVXGpNbYwcmFIl__xkiWEfCnIeZwyfz8A4,germany,European Union,"Back-End Web Development, Data Structures, Front-End Development, Full-Stack Development, Java, MongoDB, Object-Oriented Programming (OOP), Python (Programming Language), React.js,  Trello",NA,linkedin.com
45,12/05/2024,AI engineer,AI Engineer - Fokus LLM (m/w/d),Telecom MMS,https://media.licdn.com/dms/image/v2/D560BAQGlZlfYgBem4g/company-logo_100_100/company-logo_100_100/0/1723034797003/telekom_mms_logo?e=1741824000&v=beta&t=NKGyPNDiiUG_S7cYI44zaAPoWZXP0bDJ_b4lIkg2tB0,germany,"Dresden, Saxony, Germany","Amazon Web Services (AWS), Artificial Intelligence (AI), Computer Science, Computer Vision, Data Science, Java, Large Language Models (LLM), Machine Learning, Natural Language Processing (NLP),  Python (Programming Language)",NA,linkedin.com
46,11/30/2024,AI engineer,Generative AI Engineer (m/w/d) mit AWS Expertise,Swiss Life Germany,https://media.licdn.com/dms/image/v2/C4D0BAQEYmFW6hxKtWg/company-logo_100_100/company-logo_100_100/0/1630518342410/swiss_life_deutschland_logo?e=1741824000&v=beta&t=gixUJkxvz3IFw2Q7uOdutbc1CZwrdB0XEBv8QIuJYgw,germany,"Munich, Bavaria, Germany","Amazon Web Services (AWS), Artificial Intelligence (AI), Cloud Computing, Computer Science, Computer Vision, Data Science, Deep Learning, Machine Learning, Software Development,  Statistics",NA,linkedin.com
47,11/22/2024,AI engineer,Full Stack AI Engineer / Software Developer / AI Specialist with home office / full-time or part-time (gn),Deyan7 GmbH & Co KG,https://media.licdn.com/dms/image/v2/D4E0BAQHz9oW3FBI24w/company-logo_100_100/company-logo_100_100/0/1730817845524/deyan7_logo?e=1741824000&v=beta&t=H6sEj66AcLRMXKkA1HhsnRLb3XuWFYXSjQdewVPb6Ek,germany,"Mainz, Rhineland-Palatinate, Germany","Angular, AngularJS, Artificial Intelligence (AI), Back-End Web Development, Full-Stack Development, HTML5, JavaScript, React.js, Stack,  Web Applications",NA,linkedin.com
48,12/04/2024,AI engineer,Senior AI Engineer,Pivot Search,https://media.licdn.com/dms/image/v2/C4D0BAQF68GxPWHdpsg/company-logo_100_100/company-logo_100_100/0/1630544907826?e=1741824000&v=beta&t=CQk6Q2NqA0wy5t5Wxis3OCMvWJWcCgxan4FKbrU9Hp4,germany,"Munich, Bavaria, Germany","Datasets, DevOps, Diffusion, Generative AI, MLOps, Machine Learning, Pas (Software), PyTorch, Radiology,  TensorFlow",NA,linkedin.com
49,12/05/2024,AI engineer,Machine Learning Engineer,micro1,https://media.licdn.com/dms/image/v2/D560BAQErvsAhczMHGg/company-logo_100_100/company-logo_100_100/0/1664399464247/micro1_logo?e=1741824000&v=beta&t=BGUDLskoCdte7NW66k_yN76POhpcGLfyDWoM24yGjho,germany,EMEA,"Algorithms, Artificial Intelligence (AI), Data Mining, Data Science, Deep Learning, Machine Learning, Natural Language Processing (NLP), Pattern Recognition, Problem Solving,  Scikit-Learn",NA,linkedin.com
50,11/29/2024,AI engineer,Generative AI Engineer,Remobi,https://media.licdn.com/dms/image/v2/C4E0BAQF0k7WXwgue3g/company-logo_100_100/company-logo_100_100/0/1672742802111?e=1741824000&v=beta&t=9AzH1VTrxBMqgjl_ex89ME7-A6ZQA5pxCS-KiSDqLuQ,germany,"North Rhine-Westphalia, Germany","Conversational AI, Docker Products, Generative AI, Keras, Kubernetes, Large Language Models (LLM), Microservices, PyTorch, Python (Programming Language),  TensorFlow",NA,linkedin.com
